"","date","ws","wd","rh","pres","solar","temp_mean","temp_max","temp_min","precip_sum","casos_total","poblacio_total","incidencia_1000","co","no","no2","nox","o3","pm10","pm2.5","so2"
"4944",2025-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,4137,2253298,1.83597553452761,0.59,6.75,32.5,41.92,40,33.17,9.29,1.75
"4945",2025-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2998,1788478,1.67628564623104,0.64,5.83,29.33,37.71,42.46,22.92,9.17,1.83
"4946",2025-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2920,1741291,1.67691672443032,0.6,10.88,31.88,48.17,37.21,27.42,15.17,1.88
"4947",2025-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2667,1595927,1.67112906793356,0.37,5.13,19.96,27.35,59.17,21.21,8.75,1.75
"4948",2025-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2624,1562590,1.67926327443539,0.37,2.08,16.67,19.21,60.25,11.21,6.21,1.71
"4949",2025-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,740,580780,1.27414855883467,0.54,5.96,29,37.71,43.5,17,9.25,1.71
"4950",2025-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,604,464348,1.30074857649866,0.43,1.38,19.21,20.62,58,10.92,6.83,1.5
"4951",2025-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,4200,2232649,1.8811734401601,0.49,20.33,39.96,70.38,38.96,30.75,14.67,1.75
"4952",2025-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,3300,1903861,1.73331981694042,0.53,30.6,46.35,92.6,30.6,35.12,15.21,1.85
"4953",2025-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,3179,1818771,1.74788359831996,0.24,13.71,27.96,48.5,37.25,30.96,16.67,1.75
"4954",2025-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,3116,1826295,1.70618656898256,0.32,5.25,22.67,30.29,55.79,16.92,8.12,1.83
"4955",2025-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,2578,1580974,1.63064035208675,0.34,11.92,35.62,53.58,29.5,21.92,13.12,1.75
"4956",2025-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,695,566290,1.22728637270656,0.18,3.62,21.5,26.5,46.38,13.21,7.83,1.79
"4957",2025-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,569,441585,1.28854014515892,0.23,1.29,13.17,14.46,61.79,8.21,4.42,1.71
"4958",2025-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,4070,2181243,1.86590856681259,0.21,1.46,15.79,17.46,56.21,14,5.54,1.38
"4959",2025-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,3052,1826572,1.67088951325215,0.35,1.88,7.33,9.58,78.62,9.71,2.21,1.62
"4960",2025-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,2858,1704622,1.67661804200579,0.37,1.79,14.08,16.29,65.04,11.79,4.17,1.75
"4961",2025-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,2708,1621268,1.67029756955667,0.3,1.96,12.12,14.88,60.17,12.96,5.04,1.71
"4962",2025-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,2325,1455996,1.5968450462776,0.38,4.17,18.62,24.79,42.29,16.29,7,1.92
"4963",2025-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,624,477631,1.3064478645649,0.32,1.48,17.78,19.65,44.5,9.88,6.83,1.54
"4964",2025-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,518,400890,1.29212502182644,0.31,1.21,12.12,13.5,49.12,11.33,9,1.75
"4965",2025-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,3552,1957442,1.81461315328883,0.32,6.67,24.38,34.33,47.75,13.79,7.12,1.71
"4966",2025-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,2792,1717289,1.62581836837015,0.46,13.58,33.58,54,37.42,21.88,11.42,2.08
"4967",2025-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,2608,1620296,1.60958244666407,0.41,16.96,35,60.67,34.58,37.62,22.42,2.08
"4968",2025-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,2499,1559484,1.60245311910863,0.37,12.79,30.71,49.83,42.25,33.83,24.67,2.08
"4969",2025-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,2106,1322350,1.59261920066548,0.32,4.76,24.38,30.95,57.71,23.1,14.76,2
"4970",2025-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,606,460388,1.31628104989704,0.31,1.71,13.42,15.08,59.46,11.33,7,1.96
"4971",2025-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,485,388329,1.24894097530702,0.32,1.83,16.42,18.54,48.5,10.04,7.42,1.92
"4972",2025-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,3473,1961119,1.77092772034741,0.32,10.7,32.3,47.91,40.58,13.88,7.88,1.96
"4973",2025-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2534,1572653,1.61128996669958,0.25,2.29,24.29,27.38,50.96,9.75,5.79,1.96
"4974",2025-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2386,1497521,1.59329986023568,0.32,4.79,27.25,34,51.58,12.46,7.79,1.79
"4975",2025-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,2199,1430864,1.53683368929542,0.3,3.46,18.46,23.17,41.04,11.58,7.38,1.96
"4976",2025-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1946,1258351,1.54646835421913,0.46,10.08,35.88,51,25.33,24.91,15.26,2
"4977",2025-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,573,452899,1.26518274493872,0.45,4.08,22.62,28.21,53.67,19.79,11.92,2
"4978",2025-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,367,285605,1.28499150925229,0.38,1.92,17.17,19,57.67,18.88,13.12,1.96
"4979",2025-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2891,1720394,1.68042901800402,0.66,18.75,38.67,66.96,29.38,36.46,23.62,2.12
"4980",2025-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2479,1530548,1.61968131675714,0.27,1.88,27.33,29.83,52.29,23.79,15.96,2
"4981",2025-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2161,1382951,1.56260055490035,0.28,2.42,19.25,22.58,58.33,21.54,13.46,1.96
"4982",2025-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,2057,1289116,1.59566710831298,0.24,2.25,17.4,20.05,69.15,24.54,14.29,1.85
"4983",2025-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,1787,1135349,1.57396536219259,0.16,1.58,25.75,27.62,54.25,22.58,15,1.21
"4984",2025-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,426,346608,1.22905414762498,0.26,1.29,17.08,18.25,67.58,20.46,12.08,1.25
"4985",2025-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,388,315388,1.23023069996322,0.43,2.88,23.71,27.67,33.46,10.83,7.29,1.38
"4986",2025-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,2633,1537396,1.7126361718126,0.46,4.25,31.92,38.17,40.08,13.96,7.62,1.58
"4987",2025-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,2196,1400710,1.56777634199799,0.35,5.83,25.5,34.38,39.92,19.12,12,1.5
"4988",2025-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1737,1105759,1.57086670784502,0.41,2.58,19.79,23.17,52.75,10.21,5.21,1.08
"4989",2025-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1745,1108655,1.5739792812011,0.42,2.46,16.17,19.17,63.83,9.67,5.62,1
"4990",2025-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1551,984390,1.57559503855179,0.35,1.83,20.67,23.08,54.75,5.04,3.33,1
"4991",2025-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,417,341807,1.2199867176506,0.4,1.21,9.29,10.79,63.92,7.92,5.92,1.17
"4992",2025-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,251844,1.2666571369578,0.42,1.42,12.54,14.17,61.25,9.46,7.62,1.21
"4993",2025-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2385,1435414,1.66154154829199,0.43,4.09,19.26,25.17,57.92,13.67,8.58,1.17
"4994",2025-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2088,1283004,1.62743062375488,0.33,2.79,16.08,19.83,64.92,14.08,7.92,1.29
"4995",2025-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,1766,1125661,1.56885598772632,0.2,1.04,11.54,12.08,78.71,23.5,11.88,1.17
"4996",2025-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,1791,1117393,1.60283803460376,0.2,1.15,7,7.95,81,31.17,15.04,1.35
"4997",2025-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,1575,981338,1.60495160688774,0.25,1.21,6.79,8.21,69.58,35.5,16.5,1.29
"4998",2025-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,363,276308,1.31375132098962,0.38,1.96,9.54,12.25,46.79,15.58,9.04,1.25
"4999",2025-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,284217,1.31941439111665,0.45,1.12,6.58,7.88,50.96,7.42,4.08,1.08
"5000",2025-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,2463,1429469,1.72301742814989,0.41,1.58,7.71,9.96,55.75,7.33,3.54,1.33
"5001",2025-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,2036,1229511,1.65594289111687,0.33,3.04,10.88,15.08,36.75,13.58,7.54,1.71
"5002",2025-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1793,1146553,1.56381780868394,0.36,1.5,8.29,10.38,54.96,17.88,10.38,1.62
"5003",2025-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,1797,1141647,1.5740417134193,0.34,1.42,5.17,7.04,67,17.08,10.96,1.5
"5004",2025-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,1754,1069961,1.63931208707607,0.48,1.67,8.12,10.29,61.25,26.71,13.79,1.62
"5005",2025-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,422,319616,1.32033440128154,0.4,1.42,4.71,6.5,77.5,26.29,5.42,1.33
"5006",2025-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,365,289268,1.26180566118617,0.35,1.04,4.78,6.04,74.39,9.35,3.83,1.74
"5007",2025-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,2778,1562002,1.77848683932543,0.32,2.17,10.08,13.17,61.75,20.88,7.12,1.42
"5008",2025-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,2178,1306130,1.66752160964069,0.33,2.38,9.33,12.71,71,29.33,9.33,1.42
"5009",2025-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1278460,1.5745506312282,0.24,1.5,6.62,8.5,82.71,18.25,6.46,1.25
"5010",2025-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,1954,1184036,1.65028766017249,0.26,1.25,4.29,5.83,84.42,12.75,6.25,1.29
"5011",2025-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,1743,1092743,1.59506855683358,0.18,1.12,3.58,4.92,95.33,17.79,6.67,1.62
"5012",2025-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,456,341329,1.33595446035936,0.2,1.29,11.5,12.71,71.46,20.33,10.75,1.54
"5013",2025-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,296110,1.23602715207187,0.3,1.12,16.62,17.79,61.21,17.33,8.38,1.71
"5014",2025-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,2583,1502315,1.71934647527316,0.38,2.95,18.95,23.09,63.91,30.25,11.29,1.43
"5015",2025-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,2071,1258773,1.64525295664905,0.25,5.04,18.04,25.33,58.75,34.88,15.29,1.62
"5016",2025-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,1866,1220005,1.52950192827079,0.17,1.33,8.38,10.04,70.62,22.12,11.75,1.38
"5017",2025-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,1807,1129046,1.60046623432526,0.15,1.04,4.79,5.75,86.71,22.62,10.17,1.21
"5018",2025-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1548,935943,1.65394687496995,0.21,2.46,12.83,16.08,72.08,27,12.58,1.29
"5019",2025-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,453,365957,1.23785034853822,0.2,1.17,14.58,15.46,78.04,19.25,11.67,1.08
"5020",2025-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,353,273806,1.28923398318517,0.25,1.42,10.75,12.08,77.58,22.5,14.71,1.38
"5021",2025-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2119,1261640,1.67955993785866,0.45,1.67,10.88,12.46,75.71,36.54,10.58,1.17
"5022",2025-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1722,1084183,1.58829275131597,0.23,1.42,10.25,11.83,79.21,20.33,9.25,1.5
"5023",2025-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1588,1012684,1.56811009159817,0.33,1.46,10.79,12.08,71.96,18,4.79,1.17
"5024",2025-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1296,825604,1.5697598364349,0.35,1.17,6.79,8,77.88,14.5,3.67,1.46
"5025",2025-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,485,390674,1.24144427323037,0.27,1.08,8.67,9.54,86.58,11.33,5.88,1.42
"5026",2025-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,501,396315,1.26414594451383,0.24,1,7.54,8.04,75.75,12.29,6.96,1.29
"5027",2025-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,415,331918,1.25030881121241,0.37,1.08,7.5,8.46,76.38,5.12,2.04,1.38
"5028",2025-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,465,380410,1.22236534265661,0.29,1.04,7.79,8.62,79,7.92,3.67,1.42
"5029",2025-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,2221,1335034,1.66362804243188,0.36,3.65,21.5,26.4,57.35,12.04,4.58,1.75
"5030",2025-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,1540,1034921,1.48803628489518,0.24,1.29,11.67,12.96,69.46,14.79,6.67,1.83
"5031",2025-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,1585,1024721,1.54676248461776,0.26,2.17,16.08,18.67,63.46,19.12,5.96,1.75
"5032",2025-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,1412,908692,1.55388184335286,0.22,1.67,19.42,20.75,68.54,21.08,10.67,1.79
"5033",2025-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,369,297546,1.24014438103688,0.22,1.17,14.75,15.25,62.92,13.17,8.17,1.62
"5034",2025-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,261,201055,1.29815224689761,0.33,1.21,8.88,9.54,57.25,5.75,3.29,1.54
"5035",2025-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,971,686141,1.41516102375459,0.31,2.62,16.69,19.62,63,7.62,3.54,1.69
"5036",2025-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,1739,1092071,1.59238730815121,0.11,1.5,15.58,16.96,77.29,14.62,9.12,1.96
"5037",2025-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,1387,923959,1.50114886050139,0.3,1.42,10.62,11.46,85.83,20.17,8.25,1.83
"5038",2025-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,233656,1.21118225083028,0.27,1,6.46,6.42,97.42,12.29,6.75,1.71
"5039",2025-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,1207,795418,1.51744114415314,0.25,1.04,11.04,11.54,96.12,17.08,9,1.58
"5040",2025-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,403,303669,1.32710286529083,0.12,1.17,10.21,10.67,95.25,46.46,17.29,1.58
"5041",2025-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2088,1269913,1.64420712285015,0.35,1.42,13.21,14.46,99.79,14.71,6.96,1.88
"5042",2025-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,1715,1109333,1.54597402222777,0.31,1.08,9.46,10,82.67,15.79,6.29,1.75
"5043",2025-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,1694,1096482,1.54494100222347,0.28,1.46,15.58,16.88,79.62,21.54,9.62,2.08
"5044",2025-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,1528,990480,1.54268637428318,0.23,1,9.12,9.29,87.46,12.79,6.38,1.58
"5045",2025-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,1347,890241,1.5130734261846,0.2,1,9.3,9.7,86.5,14.75,6.96,1.5
"5046",2025-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,396,317661,1.24661195425312,0.23,1.17,11.62,12.38,83.21,14.79,8.29,1.71
"5047",2025-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,282,224053,1.25863077039808,0.16,1.17,10.67,11.12,86.42,12.92,7.71,1.88
"5048",2025-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,2066,1256342,1.64445668456519,0.16,1.46,18.58,19.79,65.33,18.54,9.62,1.96
"5049",2025-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,1751,1144636,1.52974395353632,0.2,1.38,15.38,16.71,60.54,15.92,7.62,1.96
"5050",2025-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,1510,978992,1.54240279797996,0.28,2.67,20.5,23.46,64.46,19.79,8.54,2.42
"5051",2025-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,1515,1012703,1.49599635826101,0.25,4.75,26.83,33.12,60.5,21.25,9.75,2.25
"5052",2025-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,1289,855485,1.50674763438284,0.31,3.79,29.79,34.96,65.08,27.96,10.5,2.29
"5053",2025-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,410,334098,1.22718483798167,0.27,2.12,23.08,25.33,75.38,19.88,8.96,2.12
"5054",2025-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,388,291550,1.33081804150232,0.2,1.12,13.12,13.54,77.58,16.12,7.42,2.12
"5055",2025-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,1267862,1.56720526366434,0.17,1.04,11.17,11.46,80.92,15.83,7.12,2
"5056",2025-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,1605,1071443,1.49797982720499,0.25,1.08,12.71,13.04,86.83,19.17,8.17,2
"5057",2025-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,1572,1020538,1.54036400408412,0.24,1,9.33,9.33,86.96,24.54,12.25,2.04
"5058",2025-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,1291,879380,1.46807978348382,0.19,1.04,9.42,9.79,87.17,20.04,11.17,2
"5059",2025-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,1208,813051,1.48576165578789,0.29,1.96,16.46,18.12,82.62,28.79,17.54,2
"5060",2025-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,410,310222,1.32163418455171,0.29,1.04,10.92,11.25,78.17,23.29,14.21,2
"5061",2025-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,344,274883,1.25144152239316,0.11,1,8.04,8.17,74.5,17,9.92,2
"5062",2025-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,451,333344,1.35295670538543,0.29,1,6.12,6.38,79.08,20.67,12.79,2.12
"5063",2025-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,1822,1177005,1.54799682244341,0.27,1,15.42,15.37,70.63,24.42,12.84,2
"5064",2025-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1351,925582,1.45962216205587,0.35,1.88,22.17,24.12,71.04,38.33,16.25,2.33
"5065",2025-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1334,896902,1.48734198385108,0.26,2.25,16.71,18.33,83.5,31.62,21.08,2
"5066",2025-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1151,782549,1.47083441420282,0.33,1,9.92,9.79,105.62,39.75,28.83,2
"5067",2025-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,347,277423,1.25079751859074,0.25,1,12.88,12.54,88.08,33,22.83,2.08
"5068",2025-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,327,252894,1.29303186315215,0.26,1,9.42,9,78.83,29.29,18.33,2
"5069",2025-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1659,1045752,1.58641819475363,0.22,1.42,13.67,14.5,72.75,25.21,12.46,2.12
"5070",2025-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1429,955431,1.49566007383055,0.35,2.21,17.88,20.08,75.04,23.67,10.71,2.17
"5071",2025-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,1241,845938,1.46701058470006,0.15,1.37,15.95,16.32,95.63,25.53,12.32,2.22
"5072",2025-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,1188,809732,1.46715209476716,0.12,3.21,24.88,28.33,76.04,31.29,14.12,2.25
"5073",2025-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,1127,770720,1.46226904712477,0.18,1.08,15.17,14.79,82.9,33.58,13.79,1.5
"5074",2025-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,334,249903,1.33651856920485,0.2,1.04,13.04,12.79,85.33,24.29,12.25,1.04
"5075",2025-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,385,308591,1.24760605461598,0.17,1,10.5,9.79,85.29,27,12.58,1.08
"5076",2025-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,1215,805228,1.50888940772055,0.27,2.04,15.67,16.96,84.21,39.58,17.25,1.04
"5077",2025-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,352,266275,1.32194160172754,0.32,1.08,15.33,14.88,78.46,37.5,24.83,1.38
"5078",2025-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,1599,1052233,1.51962540616004,0.28,4.39,23.89,29.72,75.23,37.42,15.83,1.12
"5079",2025-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1267,835312,1.51679851360929,0.13,1.91,14.18,16.64,98.38,29.95,13.86,1.08
"5080",2025-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,1199,800930,1.4970097261933,0.12,1.04,12.12,13.08,91.54,31.79,12.83,1.21
"5081",2025-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,315997,1.29431608527929,0.15,1.42,17.54,19.08,86.58,26.5,13.5,1.5
"5082",2025-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,353,281767,1.25280817129046,0.22,1.38,23.04,24.67,80.83,20.29,10.96,1.17
"5083",2025-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,1405,897820,1.56490165066494,0.24,4.08,27.96,33.5,82.04,28.08,11.21,1.62
"5084",2025-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,1147,803819,1.4269381539874,0.25,1.71,19.33,21.21,92.92,31.33,13.46,1
"5085",2025-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,1150,774057,1.48567870324795,0.27,2.08,24.88,27.42,93.08,26.29,10.54,1.08
"5086",2025-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,1118,787748,1.41923559310846,0.17,1.12,13.42,14.58,83.42,22.83,11.5,1.04
"5087",2025-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,1086,710475,1.52855484007178,0.12,1.75,13.96,15.88,89.21,26.42,13.46,1.04
"5088",2025-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,381,302902,1.25783256630857,0.2,1.33,16.5,17.58,99.42,22.29,12,1.17
"5089",2025-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,326,255134,1.27775992223694,0.12,1,11.21,11.58,105.75,21.75,12.08,1.08
"5090",2025-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,1519,1001129,1.5172869829962,0.1,1,7.81,8.24,86.15,18.75,8,1.1
"5091",2025-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,1243,892682,1.39243313968468,0.22,1.46,7.71,8.96,71.33,18.96,6.75,1.38
"5092",2025-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,1201,821196,1.46250103507567,0.28,1,10.17,10.75,85.62,17.88,6.83,1.04
"5093",2025-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,1146,791104,1.44860852681822,0.31,1.12,14.04,15.04,86.83,17.21,7.29,1.12
"5094",2025-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1115,787437,1.4159862947766,0.27,1,12.08,12.38,82.88,16.54,8.79,1
"5095",2025-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,330,253057,1.30405402735352,0.15,1,8.75,9.38,80.33,13.58,6.46,1
"5096",2025-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,343,283259,1.21090592002372,0.28,1.04,9.54,10.33,91.96,6.75,3.75,1.21
"5097",2025-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1522,1014905,1.49964775028205,0.17,1.58,17.92,19.58,86.88,11.38,5.42,1.38
"5098",2025-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1301,897409,1.44972916473982,0.12,1.33,14.33,15.75,81.33,16.33,8.71,1.38
"5099",2025-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1192,825861,1.44334216048463,0.1,1.17,10.46,11.38,86.08,19.25,10.79,1.33
"5100",2025-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1100,758997,1.4492810907026,0.1,1.42,13.29,14.71,75.71,22.83,10,1.21
"5101",2025-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,266029,1.39834378958685,0.1,1,9.79,10.42,78.25,18.92,10.75,1.04
"5102",2025-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,323,253920,1.27205419029616,0.12,1,5.04,5.58,88.58,18.46,10.33,1.04
"5103",2025-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,1408,934949,1.50596449645916,0.19,1.17,8.5,9.46,70.71,18.25,7.54,1.17
"5104",2025-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,1272,869441,1.46300899083434,0.13,1.04,7.96,8.92,73.58,14.33,6,1.33
"5105",2025-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,351,281838,1.2453962914866,0.31,1,6.04,6.62,85.33,12.96,6.92,1
"5106",2025-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,1243,880451,1.41177646456191,0.24,1,6.17,6.88,79.79,17.04,8.88,1
"5107",2025-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,1082,804199,1.34543813160673,0.23,1.92,15.83,17.96,76.17,23.21,11.96,1
"5108",2025-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008,741307,1.35976053106203,0.2,3.62,17.71,22.71,74.62,19,8.29,1.21
"5109",2025-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,867,612479,1.41555873752406,0.21,1.09,12.05,13.09,84.46,24.12,14.88,1.08
"5110",2025-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,870,636268,1.36734835006632,0.22,4.04,26,31.83,68.04,29.21,17,1.25
