"","date","ws","wd","rh","pres","solar","temp_mean","temp_max","temp_min","precip_sum","casos_total","poblacio_total","incidencia_1000","co","no","no2","nox","pm10","so2"
"3701",2021-11-06,1.45,201.333333333333,43.6666666666667,1012.24583333333,146.541666666667,11.7958333333333,18.2,5.7,0,470,317326,1.48112666469183,NA,2.54,28.25,31.92,NA,NA
"3702",2021-11-07,3.52083333333333,298.958333333333,41.6666666666667,1007.87916666667,145.083333333333,12.65,18.2,8,0,358,247525,1.44631855368145,NA,2.29,17.29,20.33,NA,NA
"3703",2021-11-08,1.58958333333333,209.125,57.9791666666667,1005.04791666667,138.854166666667,14.1875,19.3,9.4,0,2318,1219287,1.90111105916819,NA,12.92,35.29,54.5,NA,NA
"3704",2021-11-09,2.4875,125.1875,57.1041666666667,1007.84375,61.2291666666667,14.0395833333333,16.6,10.1,0.6,1938,1098235,1.76464964238073,NA,4.46,29.12,35.67,NA,NA
"3705",2021-11-10,2.69583333333333,98.4375,75.1875,1006.43125,21.0212765957447,14.70625,16.1,11.7,9.4,1741,1014893,1.71545177668976,NA,3,26.71,30.67,NA,NA
"3706",2021-11-11,4.12291666666667,42.1458333333333,75,1006.575,52.7916666666667,16.3541666666667,18.3,13.5,4.5,1790,1038419,1.72377431460711,NA,2.21,22.21,25.25,NA,NA
"3707",2021-11-12,1.73125,213.75,67.25,1005.93541666667,60.9166666666667,16.3625,19.4,14.5,0.2,1680,977681,1.71835189596607,NA,14.04,38.46,59.71,NA,NA
"3708",2021-11-13,1.26458333333333,203.583333333333,68.7291666666667,1007.81666666667,110.166666666667,16.4520833333333,20.4,13.8,0,461,324285,1.42158903433708,NA,3.83,29.54,35.29,NA,NA
"3709",2021-11-14,1.77916666666667,180.4375,78.2916666666667,1005.40833333333,60.2708333333333,14.1375,16.6,11.7,6.4,375,261262,1.43534076903645,NA,1.33,13.75,15.29,NA,NA
"3710",2021-11-15,1.34791666666667,217.354166666667,79.875,1005.49583333333,48.5,12.1833333333333,14.5,9.6,0.1,2398,1280873,1.87216062794672,NA,18.17,34.08,61.5,NA,NA
