"","date","ws","wd","rh","pres","solar","temp_mean","temp_max","temp_min","precip_sum","casos_total","poblacio_total","incidencia_1000","co","no","no2","nox","o3","pm10","pm2.5","so2","data"
"3048",2020-01-20,NA,NA,55.4583333333333,NA,NA,9.74583333333334,11.1,7.9,NA,3004,1527181,1.96702290036348,NA,2.33,9.25,12.29,NA,18.21,NA,NA,2020-01-20
"3049",2020-01-21,NA,NA,92.1875,NA,NA,10.7583333333333,12.5,7.8,NA,2071,1132640,1.82847153552762,NA,2.29,14.12,17.5,NA,36.04,NA,NA,2020-01-21
"3050",2020-01-22,NA,NA,94.2916666666667,NA,NA,12.8145833333333,14.5,9.7,NA,2393,1284683,1.86271632768551,NA,2.83,16.96,21.08,NA,55.29,NA,NA,2020-01-22
"3051",2020-01-23,NA,NA,89.1041666666667,NA,NA,12.0833333333333,14.8,8,NA,2409,1292589,1.86370145498685,NA,20.29,41.04,71.54,NA,68,NA,NA,2020-01-23
"3052",2020-01-24,NA,NA,84.4375,NA,NA,10.2541666666667,16,6.1,NA,2296,1215826,1.8884281138913,NA,72,55.62,165.58,NA,93.29,NA,NA,2020-01-24
"3053",2020-01-25,NA,NA,84.7291666666667,NA,NA,11.65625,14.4,8.9,NA,577,397715,1.45078762430384,NA,25.21,39.08,77.54,NA,78.21,NA,NA,2020-01-25
"3054",2020-01-26,NA,NA,86.7083333333333,NA,NA,11.6395833333333,16.7,8.3,NA,430,289632,1.48464258093028,NA,11.83,33.58,51.42,NA,43.88,NA,NA,2020-01-26
"3055",2020-01-27,NA,NA,69.4166666666667,NA,NA,11.21875,15.8,7.1,NA,3465,1669793,2.0751075133265,NA,19.43,48.76,78.29,NA,30.88,NA,NA,2020-01-27
"3056",2020-01-28,NA,NA,69.0208333333333,NA,NA,12.8666666666667,17.9,7.9,NA,2832,1445723,1.95888147314527,NA,18.58,43.71,71.75,NA,17.16,NA,NA,2020-01-28
"3057",2020-01-29,NA,NA,88.6875,NA,NA,11.11875,15,7.8,NA,2539,1335342,1.90138556264987,NA,44.92,50,118.25,NA,25.88,NA,NA,2020-01-29
"3058",2020-01-30,NA,NA,82.2083333333333,NA,NA,13.0770833333333,19.2,8.1,NA,2377,1275902,1.86299574732229,NA,58.83,46.12,135.96,NA,27.5,NA,NA,2020-01-30
"3059",2020-01-31,NA,NA,86.5217391304348,NA,NA,11.6913043478261,18.2,9.4,NA,2305,1217310,1.89351931718297,NA,82.17,59.17,184.62,NA,35.75,NA,NA,2020-01-31
"3060",2020-02-03,NA,NA,75,NA,NA,16.1714285714286,21.8,11.8,NA,3311,1613320,2.05228968834453,NA,62.33,54.79,149.92,NA,36.33,NA,NA,2020-02-03
"3061",2020-02-04,NA,NA,71.2291666666667,NA,NA,15.3395833333333,20.4,12.5,NA,2603,1339441,1.94334800860956,NA,10.71,32.83,49,NA,47.75,NA,NA,2020-02-04
"3062",2020-02-05,NA,NA,60.0625,NA,NA,11.46875,16.3,7.8,NA,2399,1322339,1.81420951813415,NA,18.17,44.96,72.46,NA,23.83,NA,NA,2020-02-05
"3063",2020-02-06,NA,NA,75.3958333333333,NA,NA,10.44375,15.6,6.1,NA,2227,1251703,1.77917605054873,NA,28.62,53.54,97.04,NA,33.42,NA,NA,2020-02-06
"3064",2020-02-07,NA,NA,83.0208333333333,NA,NA,10.33125,13.7,6.3,NA,2139,1195680,1.78894018466479,NA,41.67,66.08,129.83,NA,33.33,NA,NA,2020-02-07
"3065",2020-02-08,NA,NA,83.4166666666667,NA,NA,10.94375,14.5,6.8,NA,557,381473,1.46012955045311,NA,14.58,51.75,73.92,NA,27.08,NA,NA,2020-02-08
"3066",2020-02-09,NA,NA,81.9583333333333,NA,NA,11.85,16.5,7.2,NA,461,314182,1.46730239160741,NA,10.46,36.17,52.17,NA,30.62,NA,NA,2020-02-09
"3067",2020-02-10,NA,NA,71.0625,NA,NA,15.2125,22,10.2,NA,3288,1653410,1.98861746330311,NA,33.64,48.55,99.82,NA,28.88,NA,NA,2020-02-10
"3068",2020-02-11,NA,NA,80.8541666666667,NA,NA,14.4270833333333,16.6,11.5,NA,2591,1382544,1.8740814035575,NA,32.12,34.33,83.67,NA,27.27,NA,NA,2020-02-11
"3069",2020-02-12,NA,NA,87.2083333333333,NA,NA,12.69375,14.2,11.5,NA,2310,1255182,1.84037055980726,NA,2.71,18.33,22.12,NA,18.29,NA,NA,2020-02-12
"3070",2020-02-13,NA,NA,83.1666666666667,NA,NA,13.94375,18.5,11.3,NA,2200,1215669,1.80970313465261,NA,23.42,51.25,86.83,NA,28.75,NA,NA,2020-02-13
"3071",2020-02-14,NA,NA,87.7291666666667,NA,NA,12.8229166666667,15.7,9.9,NA,1869,1059269,1.76442433413986,NA,37.17,39.67,95.96,NA,39.12,NA,NA,2020-02-14
"3072",2020-02-15,NA,NA,84.2083333333333,NA,NA,13.3166666666667,16.5,10.1,NA,531,363001,1.46280588758709,NA,7.08,35.08,45.79,NA,28,NA,NA,2020-02-15
"3073",2020-02-16,NA,NA,82.1041666666667,NA,NA,13.9645833333333,16,11.8,NA,429,293192,1.46320499877214,NA,3.75,24.54,30.17,NA,22.38,NA,NA,2020-02-16
"3074",2020-02-17,NA,NA,83.8333333333333,NA,NA,14.2229166666667,17.6,10.8,NA,2804,1457020,1.92447598523013,NA,10.79,36.17,52.62,NA,31.12,NA,NA,2020-02-17
"3075",2020-02-18,NA,NA,68.9791666666667,NA,NA,12.11875,15,9.1,NA,2158,1209190,1.78466576799345,NA,9.71,31.46,46.25,NA,15.71,NA,NA,2020-02-18
"3076",2020-02-19,NA,NA,69.0208333333333,NA,NA,10.99375,14.9,7.5,NA,1967,1144487,1.71867395610435,NA,18.12,46.08,73.5,NA,24.79,NA,NA,2020-02-19
"3077",2020-02-20,NA,NA,73.9393939393939,NA,NA,13.1969696969697,17.4,6.8,NA,1761,1004265,1.75352123194575,NA,27.26,54.87,96.48,NA,34.08,NA,NA,2020-02-20
"3078",2020-02-21,NA,NA,67.9583333333333,NA,NA,12.66875,18.8,6.9,NA,1563,876685,1.78285244985371,NA,32.79,55.75,105.54,NA,36.25,NA,NA,2020-02-21
"3079",2020-02-22,NA,NA,84.3541666666667,NA,NA,11.59375,15.6,7.3,NA,513,357646,1.43437924651751,NA,11.08,38.79,55.5,NA,30.83,NA,NA,2020-02-22
"3080",2020-02-23,NA,NA,76.6875,NA,NA,13.5104166666667,20.5,7.1,NA,434,285778,1.51866133852151,NA,16.25,50.25,74.88,NA,35.08,NA,NA,2020-02-23
"3081",2020-02-24,NA,NA,68.7708333333333,NA,NA,13.9770833333333,20.6,7.9,NA,2524,1339608,1.88413326883685,NA,38,67.67,125.25,NA,39.83,NA,NA,2020-02-24
"3082",2020-02-25,NA,NA,84.1041666666667,NA,NA,11.9416666666667,14.6,8.4,NA,2399,1242759,1.93038231869574,NA,26.92,41.46,82.54,NA,38.79,NA,NA,2020-02-25
"3083",2020-02-26,NA,NA,60.7083333333333,NA,NA,13.9020833333333,19.5,9.3,NA,2187,1158881,1.8871652913457,NA,6.92,30.17,40.62,NA,36,NA,NA,2020-02-26
"3084",2020-02-27,NA,NA,53.3541666666667,NA,NA,15.3625,20.1,10.2,NA,2246,1234021,1.82006627115746,NA,5.29,21.38,29.33,NA,33.46,NA,NA,2020-02-27
"3085",2020-02-28,NA,NA,76.1041666666667,NA,NA,13.3958333333333,15.9,10.2,NA,2032,1127913,1.80155738962136,NA,19.08,39.67,68.58,NA,33.96,NA,NA,2020-02-28
"3086",2020-02-29,NA,NA,75.8958333333333,NA,NA,15.3291666666667,18.7,12.2,NA,585,407893,1.43419965530176,NA,12.42,40,58.92,NA,76.67,NA,NA,2020-02-29
"3087",2020-03-01,NA,NA,62.0833333333333,NA,NA,16.2895833333333,20.9,12.3,NA,453,329963,1.37288120183172,NA,4,22.21,28.12,NA,33,NA,NA,2020-03-01
"3088",2020-03-02,NA,NA,53.1875,NA,NA,15.1270833333333,18.7,9.9,NA,2744,1438022,1.90817664820149,NA,4.21,19.46,25.75,NA,21.83,NA,NA,2020-03-02
"3089",2020-03-03,NA,NA,50.8125,NA,NA,12.5625,15.8,9,NA,2324,1286120,1.80698535128915,NA,5.5,22.04,30.21,NA,18.77,NA,NA,2020-03-03
"3090",2020-03-04,NA,NA,67.1041666666667,NA,NA,13.0833333333333,16.3,10.8,NA,2270,1258964,1.80306982566618,NA,12.5,33.18,52.27,NA,26.54,NA,NA,2020-03-04
"3091",2020-03-05,NA,NA,61.8541666666667,NA,NA,15.6104166666667,21.3,9.9,NA,2136,1208088,1.76808311977273,NA,29.08,39.08,83.33,NA,29.33,NA,NA,2020-03-05
"3092",2020-03-06,NA,NA,44.8333333333333,NA,NA,12.4791666666667,18,9.1,NA,1922,1096716,1.75250475054618,NA,3.38,16.67,21.21,NA,17.92,NA,NA,2020-03-06
"3093",2020-03-07,NA,NA,49.7291666666667,NA,NA,12.7208333333333,19,7.2,NA,601,414480,1.45000965064659,NA,2.92,19.75,23.79,NA,17.46,NA,NA,2020-03-07
"3094",2020-03-08,NA,NA,64.2083333333333,NA,NA,13.5604166666667,17.6,8.7,NA,437,309186,1.41338870453384,NA,3.83,32.88,38.46,NA,21.25,NA,NA,2020-03-08
"3095",2020-03-09,NA,NA,69.8125,NA,NA,13.3833333333333,18.1,9.7,NA,3013,1552930,1.94020335752416,NA,12.5,31.67,50.75,NA,28.04,NA,NA,2020-03-09
"3096",2020-03-10,NA,NA,62.7083333333333,NA,NA,13.4958333333333,16.7,10.3,NA,2838,1516960,1.87084695707204,NA,7.79,38.5,50.25,NA,33.17,NA,NA,2020-03-10
"3097",2020-03-11,NA,NA,81.9791666666667,NA,NA,13.2708333333333,16.3,9.7,NA,2884,1535588,1.87810792999164,NA,18.42,42.71,70.5,NA,34.46,NA,NA,2020-03-11
"3098",2020-03-12,NA,NA,86.5,NA,NA,13.8291666666667,19.1,9.9,NA,2850,1564120,1.82211083548577,NA,30.04,45.75,91.25,NA,36.04,NA,NA,2020-03-12
"3099",2020-03-13,NA,NA,84.2916666666667,NA,NA,14.8416666666667,19.6,11.6,NA,2554,1536053,1.66270304475171,NA,14.25,46.92,68.42,NA,28.17,NA,NA,2020-03-13
"3100",2020-03-14,NA,NA,81.4791666666667,NA,NA,14.46875,17.1,11.8,NA,718,530575,1.35324883381237,NA,3.83,26.62,32.33,NA,24.5,NA,NA,2020-03-14
"3101",2020-03-15,NA,NA,83.75,NA,NA,13.8666666666667,17.3,10.5,NA,649,474070,1.36899613981058,NA,3.17,21.25,25.71,NA,23.29,NA,NA,2020-03-15
"3102",2020-03-16,NA,NA,86.75,NA,NA,13.9,14.7,13.1,NA,3207,1699371,1.88716884070636,NA,1.38,7.46,8.79,NA,25.14,NA,NA,2020-03-16
"3103",2020-03-17,NA,NA,78.4166666666667,NA,NA,14.9416666666667,16.4,12.4,NA,2462,1413437,1.74185336877413,NA,1.58,12.67,14.62,NA,30.33,NA,NA,2020-03-17
"3104",2020-03-18,NA,NA,83.8125,NA,NA,13.2291666666667,17.2,10.5,NA,2523,1383699,1.82337343598572,NA,10.57,25.9,41.81,NA,23.79,NA,NA,2020-03-18
"3105",2020-03-19,NA,NA,82.1041666666667,NA,NA,12.4458333333333,15.8,8.8,NA,2208,1273398,1.73394335470921,NA,8.75,24.58,37.58,NA,22.62,NA,NA,2020-03-19
"3106",2020-03-20,NA,NA,75.2083333333333,NA,NA,12.975,16.3,9.8,NA,2470,1382572,1.78652540337863,NA,4.58,22.71,29.46,NA,19.21,NA,NA,2020-03-20
"3107",2020-03-21,NA,NA,73.7916666666667,NA,NA,13.2979166666667,17.2,9.4,NA,686,512117,1.33953764471791,NA,1.5,13.96,15.75,NA,22.67,NA,NA,2020-03-21
"3108",2020-03-22,NA,NA,84.5625,NA,NA,14.025,16.7,11,NA,485,376264,1.28898858248464,NA,1.54,9.17,10.75,NA,28,NA,NA,2020-03-22
"3109",2020-03-23,NA,NA,84.1875,NA,NA,13.86875,16.3,12.1,NA,3410,1573877,2.16662420252663,NA,1.79,9.46,11.46,NA,23.17,NA,NA,2020-03-23
"3110",2020-03-24,NA,NA,64.9166666666667,NA,NA,12.5979166666667,14.8,10.5,NA,2474,1330780,1.85906010009168,NA,1.58,7.58,9.12,NA,29.88,NA,NA,2020-03-24
"3111",2020-03-25,NA,NA,57.625,NA,NA,10.4,13.9,8.3,NA,2084,1212409,1.71889189209252,NA,1.71,15.25,17.29,NA,18.58,NA,NA,2020-03-25
"3112",2020-03-26,NA,NA,65.1458333333333,NA,NA,9.41458333333333,11.9,6.5,NA,2108,1226286,1.71901171504853,NA,3.79,20.96,26.46,NA,16.21,NA,NA,2020-03-26
"3113",2020-03-27,NA,NA,53.2916666666667,NA,NA,10.9125,15.6,6.1,NA,2046,1202823,1.70099840126103,NA,2.38,21.62,25.17,NA,16.83,NA,NA,2020-03-27
"3114",2020-03-28,NA,NA,57.2291666666667,NA,NA,13.8729166666667,17.1,10.6,NA,859,609015,1.41047429045262,NA,1.96,19.67,22.62,NA,17.83,NA,NA,2020-03-28
"3115",2020-03-29,NA,NA,68.1875,NA,NA,14.3208333333333,19.4,8.7,NA,625,453391,1.37850111713731,NA,2.3,16.22,19.57,NA,18.35,NA,NA,2020-03-29
"3116",2020-03-30,NA,NA,82.75,NA,NA,10.6145833333333,14.5,8.5,NA,2442,1380503,1.76892045870237,NA,1.83,14.71,17.12,NA,17.33,NA,NA,2020-03-30
"3117",2020-03-31,NA,NA,71.5416666666667,NA,NA,12.00625,13.3,9.8,NA,1680,1039323,1.61643685360566,NA,1.58,13.71,15.46,NA,15.75,NA,NA,2020-03-31
"3118",2020-04-01,NA,NA,87.3958333333333,NA,NA,11.6333333333333,13.1,10.1,NA,1645,978476,1.68118584410859,NA,1.18,12.86,13.91,NA,21.25,NA,NA,2020-04-01
"3119",2020-04-02,NA,NA,69.125,NA,NA,12.4270833333333,15,10.4,NA,1394,894397,1.55859198991052,NA,1.33,6.25,7.62,NA,17.04,NA,NA,2020-04-02
"3120",2020-04-03,NA,NA,69.5625,NA,NA,12.85,17.7,7.8,NA,1474,938025,1.5713866901202,NA,5.42,21.38,29.12,NA,17.95,NA,NA,2020-04-03
"3121",2020-04-04,NA,NA,76.0416666666667,NA,NA,13.14375,18.4,7.9,NA,513,392133,1.30822960577151,NA,2.25,20.62,23.83,NA,14.45,NA,NA,2020-04-04
"3122",2020-04-05,NA,NA,73.625,NA,NA,13.4395833333333,18.6,7.9,NA,456,351729,1.29645266668373,NA,2.04,15.58,18.54,NA,12.75,NA,NA,2020-04-05
"3123",2020-04-06,NA,NA,73.6041666666667,NA,NA,13.8875,17.5,9.8,NA,1670,1007476,1.65760772465051,NA,2.5,20.67,24.33,NA,14.58,NA,NA,2020-04-06
"3124",2020-04-07,NA,NA,74.0833333333333,NA,NA,14.9895833333333,18.5,11.4,NA,1312,865674,1.51558207824192,NA,3.38,22.38,27.42,NA,16.38,NA,NA,2020-04-07
"3125",2020-04-08,NA,NA,70.6458333333333,NA,NA,15.7770833333333,19.1,12.9,NA,1204,774415,1.55472195140848,NA,2.21,17.25,20.25,NA,14.5,NA,NA,2020-04-08
"3126",2020-04-09,NA,NA,78.875,NA,NA,15.1979166666667,18.5,11.9,NA,1150,778834,1.47656625160175,NA,3.12,18.75,23.12,NA,17.96,NA,NA,2020-04-09
"3127",2020-04-10,NA,NA,75.0625,NA,NA,15.2625,20.1,10.4,NA,579,422480,1.37047907593259,NA,2.08,16,18.88,NA,20.17,NA,NA,2020-04-10
"3128",2020-04-11,NA,NA,75.4791666666667,NA,NA,15.7020833333333,20.7,10.6,NA,507,362438,1.39885994294197,NA,2.21,18.29,21.71,NA,21.83,NA,NA,2020-04-11
"3129",2020-04-12,NA,NA,72.1041666666667,NA,NA,15.85,19,11.7,NA,448,321334,1.39418797886311,NA,1.21,8.96,10.25,NA,18.83,NA,NA,2020-04-12
"3130",2020-04-13,NA,NA,85.25,NA,NA,14.2458333333333,15.5,12.9,NA,577,384302,1.50142335975353,NA,1.04,9.88,10.88,NA,12.54,NA,NA,2020-04-13
"3131",2020-04-14,NA,NA,78.3125,NA,NA,15.4958333333333,18.7,12.8,NA,1404,870380,1.61308853604173,NA,2.12,15.67,18.62,NA,16.33,NA,NA,2020-04-14
"3132",2020-04-15,NA,NA,85.9583333333333,NA,NA,15.2541666666667,17.9,12.2,NA,1110,694409,1.59848158650017,NA,3.92,16.25,22.08,NA,24.88,NA,NA,2020-04-15
"3133",2020-04-16,NA,NA,81.5625,NA,NA,16.1916666666667,18,15.1,NA,1185,702241,1.68745487660219,NA,1.61,7,8.87,NA,29.17,NA,NA,2020-04-16
"3134",2020-04-17,NA,NA,85.0208333333333,NA,NA,16.34375,18.7,13.8,NA,1239,651815,1.9008460989698,NA,3.33,19.75,24.62,NA,25.67,NA,NA,2020-04-17
"3135",2020-04-18,NA,NA,87.6666666666667,NA,NA,16.59375,19,15.2,NA,502,315197,1.59265475242467,NA,1.42,11.08,12.71,NA,23.75,NA,NA,2020-04-18
"3136",2020-04-19,NA,NA,99.1458333333333,NA,NA,15.7,16,15.3,NA,321,219403,1.46306112496183,NA,1.21,6.08,7,NA,9.04,NA,NA,2020-04-19
"3137",2020-04-20,NA,NA,97.8541666666667,NA,NA,15.5958333333333,18,14.9,NA,1253,743897,1.68437297098926,NA,5.5,28.83,36.75,NA,5.75,NA,NA,2020-04-20
"3138",2020-04-21,NA,NA,99.5416666666667,NA,NA,14.6020833333333,15.2,13.5,NA,824,499500,1.64964964964965,NA,1.58,15.79,17.92,NA,7.08,NA,NA,2020-04-21
"3139",2020-04-22,NA,NA,78.7083333333333,NA,NA,14.9666666666667,16.8,13.5,NA,865,531754,1.62669204180881,NA,1.17,7.79,9.08,NA,15.38,NA,NA,2020-04-22
"3140",2020-04-23,NA,NA,66.75,NA,NA,17.4854166666667,22.7,13.7,NA,690,454583,1.51787462355609,NA,3.33,21.25,26.21,NA,17.08,NA,NA,2020-04-23
"3141",2020-04-24,NA,NA,71.9791666666667,NA,NA,17.7354166666667,21.8,14.1,NA,689,500565,1.37644461758213,NA,6.29,29.92,39.29,NA,19.08,NA,NA,2020-04-24
"3142",2020-04-25,NA,NA,79.25,NA,NA,16.5020833333333,20,12.7,NA,258,193828,1.33107703737334,NA,2.92,16.33,20.67,NA,14.17,NA,NA,2020-04-25
"3143",2020-04-26,NA,NA,81.7291666666667,NA,NA,16.8458333333333,20.9,13.2,NA,232,151784,1.52848785115691,NA,2.71,13.17,17.29,NA,12.75,NA,NA,2020-04-26
"3144",2020-04-27,NA,NA,81.75,NA,NA,17.3833333333333,21,13.4,NA,970,618922,1.56724110631065,NA,5.5,21.08,29.25,NA,16.04,NA,NA,2020-04-27
"3145",2020-04-28,NA,NA,63.9583333333333,NA,NA,17.7020833333333,23.2,13.2,NA,686,489250,1.40214614205416,NA,2.38,13.54,16.79,NA,11.38,NA,NA,2020-04-28
"3146",2020-04-29,NA,NA,64.5416666666667,NA,NA,17.8875,22.6,12.7,NA,788,503710,1.56439220980326,NA,4.58,15.33,22.04,NA,15.46,NA,NA,2020-04-29
"3147",2020-04-30,NA,NA,52.3958333333333,NA,NA,19.7666666666667,25.6,14.9,NA,733,496972,1.47493218933863,NA,3.17,16.67,21.21,NA,17.88,NA,NA,2020-04-30
"3148",2020-05-01,NA,NA,52.4583333333333,NA,NA,21.86875,28.3,15.3,NA,186,144521,1.28701019229039,NA,1.42,8.83,10.71,NA,14.83,NA,NA,2020-05-01
"3149",2020-05-02,NA,NA,73.3958333333333,NA,NA,19.5041666666667,23.5,16.9,NA,193,155589,1.24044758948255,NA,1.58,8.33,10.42,NA,13.58,NA,NA,2020-05-02
"3150",2020-05-03,NA,NA,77.4375,NA,NA,19.2479166666667,23.2,15.4,NA,117,97041,1.20567595140198,NA,2.25,10.12,13.29,NA,11.71,NA,NA,2020-05-03
"3151",2020-05-04,NA,NA,74.1875,NA,NA,20.31875,26.8,15.5,NA,799,579171,1.37955802345076,NA,9,27.36,40.91,NA,20.25,NA,NA,2020-05-04
"3152",2020-05-05,NA,NA,81.5208333333333,NA,NA,19.13125,23.3,16.7,NA,656,459670,1.42711075336655,NA,9.54,26.17,40.38,NA,19.46,NA,NA,2020-05-05
"3153",2020-05-06,NA,NA,69.2291666666667,NA,NA,20.7791666666667,25.6,15.9,NA,640,454980,1.40665523759286,NA,5.75,24.58,33.17,NA,22.91,NA,NA,2020-05-06
"3154",2020-05-07,NA,NA,72.375,NA,NA,19.6125,22.4,17.1,NA,592,433307,1.36623687131756,NA,4.71,18.92,25.58,NA,17.92,NA,NA,2020-05-07
"3155",2020-05-08,NA,NA,76.8333333333333,NA,NA,19.7458333333333,23.6,16.4,NA,599,436796,1.3713495544831,NA,4.08,12.33,17.96,NA,17.33,NA,NA,2020-05-08
"3156",2020-05-09,NA,NA,81.9791666666667,NA,NA,18.7854166666667,19.9,17.5,NA,172,120820,1.42360536335044,NA,1.46,12.42,13.83,NA,21.67,NA,NA,2020-05-09
"3157",2020-05-10,NA,NA,88.0833333333333,NA,NA,18.1041666666667,21.2,15.6,NA,104,86441,1.20313277264261,NA,1.04,4.62,5.21,NA,24.83,NA,NA,2020-05-10
"3158",2020-05-11,NA,NA,62.0416666666667,NA,NA,19.8979166666667,24.5,14.7,NA,822,568224,1.44661260348032,NA,2.58,15.12,18.58,NA,16.83,NA,NA,2020-05-11
"3159",2020-05-12,NA,NA,78.1458333333333,NA,NA,17.3375,19.1,15.3,NA,629,454452,1.38408456778714,NA,2,12.71,15.08,NA,13.58,NA,NA,2020-05-12
"3160",2020-05-13,NA,NA,68.6875,NA,NA,19.325,24.1,15.1,NA,590,421673,1.399188470687,NA,3.04,17.5,21.25,NA,13.57,NA,NA,2020-05-13
"3161",2020-05-14,NA,NA,89.3125,NA,NA,16.2770833333333,18.1,13.6,NA,550,408312,1.34700914986579,NA,1.78,16.13,17.7,NA,15.71,NA,NA,2020-05-14
"3162",2020-05-15,NA,NA,78.125,NA,NA,17.6229166666667,20.8,14,NA,451,347732,1.29697583196255,NA,3.04,16.79,20.42,NA,13.5,NA,NA,2020-05-15
"3163",2020-05-16,NA,NA,79.4791666666667,NA,NA,17.8083333333333,21.5,16.1,NA,142,116589,1.21795366629785,NA,1.38,13.38,14.79,NA,11,NA,NA,2020-05-16
"3164",2020-05-17,NA,NA,70.4791666666667,NA,NA,19.3520833333333,24.6,15.6,NA,65,53315,1.21916908937447,NA,1.67,14.5,16.62,NA,14.25,NA,NA,2020-05-17
"3165",2020-05-18,NA,NA,73.75,NA,NA,19.6125,23.4,15.4,NA,675,484328,1.39368361936539,NA,5.21,25.58,33.12,NA,23.04,NA,NA,2020-05-18
"3166",2020-05-19,NA,NA,71.1875,NA,NA,20.7375,25.4,15.7,NA,548,409399,1.33854748057518,NA,2.96,29.96,34.33,NA,22.62,NA,NA,2020-05-19
"3167",2020-05-20,NA,NA,75.5625,NA,NA,20.85,25.8,16.2,NA,578,430866,1.3414843594064,NA,5.88,34.12,42.75,NA,24.95,NA,NA,2020-05-20
"3168",2020-05-21,NA,NA,67.5833333333333,NA,NA,22.6416666666667,29.5,17.3,NA,544,401078,1.35634465116511,NA,8.71,43.21,56.42,NA,32.75,NA,NA,2020-05-21
"3169",2020-05-22,NA,NA,69.625,NA,NA,22.84375,28.8,17.8,NA,474,345052,1.37370599214031,NA,9.62,39.46,53.92,NA,30.08,NA,NA,2020-05-22
"3170",2020-05-23,NA,NA,71.9166666666667,NA,NA,22.1729166666667,27.8,17.6,NA,99,77226,1.28195167430658,NA,3.29,22.83,27.62,NA,21.71,NA,NA,2020-05-23
"3171",2020-05-24,NA,NA,73.5416666666667,NA,NA,20.8395833333333,22.9,19,NA,66,47710,1.38335778662754,NA,1.54,11.96,14.12,NA,20.88,NA,NA,2020-05-24
"3172",2020-05-25,NA,NA,69,NA,NA,21.43125,24.8,18.5,NA,589,430619,1.36779844828027,NA,2.96,21,24.92,NA,27.12,NA,NA,2020-05-25
"3173",2020-05-26,NA,NA,66.4791666666667,NA,NA,21.8729166666667,26.7,17.4,NA,481,372478,1.29135143552102,NA,6.58,30.92,40.67,NA,28.08,NA,NA,2020-05-26
"3174",2020-05-27,NA,NA,68.9791666666667,NA,NA,21.0104166666667,23.5,18.8,NA,424,302177,1.40315113327619,NA,2.14,24.18,27.09,NA,21.75,NA,NA,2020-05-27
"3175",2020-05-28,NA,NA,76.7083333333333,NA,NA,20.8645833333333,23.6,18.2,NA,458,340848,1.34370745904333,NA,2.46,15.08,18.29,NA,20.42,NA,NA,2020-05-28
"3176",2020-05-29,NA,NA,70.0833333333333,NA,NA,21.1708333333333,26.4,17.8,NA,462,332732,1.38850486277244,NA,6.08,28.54,37.67,NA,26.96,NA,NA,2020-05-29
"3177",2020-05-30,NA,NA,75.25,NA,NA,20.4916666666667,23.4,17.8,NA,122,101207,1.20545021589416,NA,2.71,18.38,22.38,NA,15.25,NA,NA,2020-05-30
"3178",2020-05-31,NA,NA,73.375,NA,NA,21.0583333333333,25,17.4,NA,85,63904,1.33012018027041,NA,1.92,14.46,17.17,NA,16.38,NA,NA,2020-05-31
"3179",2020-06-01,NA,NA,77.75,NA,NA,21.1875,24.1,17.8,NA,151,118367,1.27569339427374,NA,2.12,16.38,19.21,NA,16.38,NA,NA,2020-06-01
"3180",2020-06-02,NA,NA,81.9583333333333,NA,NA,20.76875,24.1,16.5,NA,597,445673,1.33954715677189,NA,4.92,22.5,29.83,NA,18.25,NA,NA,2020-06-02
"3181",2020-06-03,NA,NA,80.375,NA,NA,21.69375,25.2,18.3,NA,435,309009,1.40772598856344,NA,3.54,21.75,27.17,NA,19.79,NA,NA,2020-06-03
"3182",2020-06-04,NA,NA,76.2916666666667,NA,NA,19.18125,22.1,16.3,NA,508,334305,1.51957045213204,NA,3.12,20.54,25.17,NA,15.23,NA,NA,2020-06-04
"3183",2020-06-05,NA,NA,64.125,NA,NA,19.7541666666667,23,15,NA,428,315296,1.3574545823607,NA,2.42,18.71,22.42,NA,15.42,NA,NA,2020-06-05
"3184",2020-06-06,NA,NA,81.9166666666667,NA,NA,20.4541666666667,23.6,17.2,NA,147,112094,1.31139936125038,NA,2.38,15.29,18.79,NA,18.25,NA,NA,2020-06-06
"3185",2020-06-07,NA,NA,81.2083333333333,NA,NA,19.3,21.7,16.8,NA,69,57622,1.19745930373816,NA,2.12,9.75,12.33,NA,11.21,NA,NA,2020-06-07
"3186",2020-06-08,NA,NA,68.4166666666667,NA,NA,18.06875,21.4,16.1,NA,558,383185,1.45621566606208,NA,2.58,14.29,17.96,NA,10.33,NA,NA,2020-06-08
"3187",2020-06-09,NA,NA,77.6458333333333,NA,NA,17.13125,21.9,14.7,NA,448,321665,1.39275333032814,NA,3.25,22.75,27.54,NA,11.88,NA,NA,2020-06-09
"3188",2020-06-10,NA,NA,77.9583333333333,NA,NA,18.2958333333333,22.5,14.1,NA,449,342932,1.30929747005237,NA,6.08,20,28.92,NA,12.79,NA,NA,2020-06-10
"3189",2020-06-11,NA,NA,80.375,NA,NA,19.8958333333333,23,17.6,NA,430,317320,1.35509895373755,NA,3,20,24.21,NA,17.33,NA,NA,2020-06-11
"3190",2020-06-12,NA,NA,63.8958333333333,NA,NA,22.3666666666667,25.6,19.2,NA,426,316725,1.34501539190149,NA,3.82,19.91,25.5,NA,30.96,NA,NA,2020-06-12
"3191",2020-06-13,NA,NA,53.6666666666667,NA,NA,22.5291666666667,28.7,17.9,NA,102,70785,1.44098325916508,NA,2.62,19.42,22.92,NA,19.42,NA,NA,2020-06-13
"3192",2020-06-14,NA,NA,70.8333333333333,NA,NA,20.9208333333333,24.6,17.6,NA,84,61786,1.35953128540446,NA,2.67,19.5,23.5,NA,21.21,NA,NA,2020-06-14
