,date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,casos_total,poblacio_total,incidencia_1000,co,no,no2,nox,pm10,so2
9686,2007-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.25,33.5,NA,75.68,1.21
9687,2007-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,25.58,NA,75.29,1
9688,2007-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.62,30.38,NA,67.96,1.38
9689,2007-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.54,37.46,NA,90.75,1.58
9690,2007-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.42,19.71,NA,73.58,1
9691,2007-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,5.54,24.29,NA,80.67,1
9692,2007-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63,10,33.21,NA,79,01.04
9693,2007-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,6.38,37.95,NA,61.86,1
9694,2007-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,3.42,24,NA,60.88,1
9695,2007-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,02.04,20.71,NA,57.33,1
9696,2007-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,7.71,34,NA,95.5,01.04
9697,2007-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,6.25,31.33,NA,48.12,1
9698,2007-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59,4.54,25.33,NA,26.42,1
9699,2007-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,5.57,34.52,NA,25.9,1
9700,2007-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,5.75,32.04,NA,41.38,1
9701,2007-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,6.46,32.42,NA,84.71,1
9702,2007-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,04.08,28.38,NA,89.29,1
9703,2007-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,5.17,29.12,NA,22.5,01.08
9704,2007-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,13,37.75,NA,70.67,1
9705,2007-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,3.33,23.75,NA,96.92,1
9706,2007-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59,6.54,31.96,NA,80.54,1
9707,2007-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,5.33,26.92,NA,33.33,1.71
9708,2007-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,3.33,23.04,NA,52.21,1.17
9709,2007-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,3.29,29.33,NA,56.12,1
9710,2007-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,5.58,27.04,NA,23,1
9711,2007-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,5.33,19.17,NA,33.22,1.28
9712,2007-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,6.92,34.85,NA,23.92,1
9713,2007-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,5.25,32.62,NA,27.54,1.17
9714,2007-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,3.79,36.88,NA,32.88,01.08
9715,2007-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,4.58,39.5,NA,55.83,1
9716,2007-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,5.17,44.54,NA,52.25,1
9717,2007-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,51.42,57.4,NA,98.25,1.54
9718,2007-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97,96.42,51.23,NA,133.08,3.54
9719,2007-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,16,66.35,NA,119.44,1.28
9720,2007-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,3.87,33.43,NA,75.91,2.74
9721,2007-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,4.88,34.58,NA,47.21,1.29
9722,2007-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,4.96,34.21,NA,52.04,1
9723,2007-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,9.17,35.71,NA,65.67,1.33
9724,2007-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,10.59,40.32,NA,63.36,01.09
9725,2007-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,7.17,36.88,NA,69,1
9726,2007-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,11.21,33.71,NA,34.64,1
9727,2007-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,44.91,NA,98.36,1
9728,2007-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,8.83,49.83,NA,58.5,1
9729,2007-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68,6.25,33.92,NA,53.17,1
9730,2007-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,4.62,31.88,NA,46.08,2.46
9731,2007-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,08.04,38.5,NA,71.54,2.75
9732,2007-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,4.79,32.96,NA,65.54,1
9733,2007-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,5.83,35.62,NA,63.25,1
9734,2007-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,7.96,44.12,NA,86.25,01.08
9735,2007-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63,7.88,47.25,NA,64.71,1
9736,2007-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,8.38,54.29,NA,78.58,1
9737,2007-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,28.62,40.04,NA,103,1
9738,2007-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,15.12,40.08,NA,81.96,1
9739,2007-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,9.62,40.67,NA,73.75,1
9740,2007-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,10.62,33.25,NA,59.74,1
9741,2007-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,9.92,45.58,NA,60.54,1
9742,2007-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,20.42,55.46,NA,77.75,1
9743,2007-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,12.58,46.04,NA,65.08,1
9744,2007-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,6.21,37.71,NA,57.58,1
9745,2007-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,16.54,48.58,NA,72.21,1
9746,2007-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,18.58,49.71,NA,55.79,1
9747,2007-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76,11,53.55,NA,60.18,1
9748,2007-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,10.25,52.88,NA,47.83,1
