,date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,casos_total,poblacio_total,incidencia_1000,no,no2,nox,o3,pm10
3897,2022-05-21,446.458.333.333.333,254.291.666.666.667,35.125,97.266.875,326.541.666.666.667,254.208.333.333.333,30.9,22.1,0,605,442255,136.798.905.608.755,2.5,12.25,15.25,105.83,NA
3898,2022-05-22,483.958.333.333.333,2.435.625,24.625,965.102.083.333.333,338.416.666.666.667,262.270.833.333.333,33.8,20.5,0,558,412992,135.111.576.011.158,01.09,8.48,09.09,109.7,NA
3899,2022-05-23,285.625,179.104.166.666.667,614.166.666.666.667,961.216.666.666.667,3.104.375,219.791.666.666.667,26.2,17.4,0,2673,1564895,170.810.182.152.796,2.53,16.18,20,95.47,27.73
3900,2022-05-24,321.875,140.416.666.666.667,91,963.072.916.666.667,722.291.666.666.667,164.458.333.333.333,18.8,12.7,10.8,2020,1218208,1.658.173.316.872,1.25,10.04,11.08,70.08,16.33
3901,2022-05-25,639.583.333.333.333,301.25,760.208.333.333.333,96.841.875,104.020.833.333.333,146.125,18.1,11.4,5.3,2021,1271888,158.897.638.785.805,01.08,5,5.79,66.54,6.38
3902,2022-05-26,490.833.333.333.333,254.458.333.333.333,434.791.666.666.667,972.802.083.333.333,347.229.166.666.667,1.994.375,24.8,14.4,0,1755,1127401,15.566.777.038.516,1.46,7.96,9.5,88.25,13.04
3903,2022-05-27,4.4125,270.666.666.666.667,478.333.333.333.333,9.707.125,2.671.875,222.833.333.333.333,27.3,17.4,0,1730,1090630,158.623.914.618.156,1.67,10.04,11.79,102.88,21.25
3904,2022-05-28,430.416.666.666.667,235.5,505.625,965.089.583.333.333,353.291.666.666.667,234.729.166.666.667,29.7,19.1,0,589,425943,138.281.413.240.739,1.92,12.79,14.96,94.5,26.42
3905,2022-05-29,292.083.333.333.333,128.145.833.333.333,683.541.666.666.667,960.533.333.333.333,333.520.833.333.333,19.95,24.5,16.7,0,575,418251,137.477.256.479.961,1.75,13.96,15.96,95.12,22.71
3906,2022-05-30,304.791.666.666.667,707.291.666.666.667,471.458.333.333.333,961.241.666.666.667,337.895.833.333.333,200.708.333.333.333,25.7,16.4,0,2876,1648073,174.506.833.131.785,1.33,11.83,13.04,103.5,20
3907,2022-05-31,2.225,130.5,535.833.333.333.333,966.389.583.333.333,354.291.666.666.667,2.106.875,27,17,0,2107,1318439,159.810.199.789.296,2.71,17.5,20.96,95.46,24.96
3908,2022-06-01,247.708.333.333.333,178.854.166.666.667,55.75,967.497.916.666.667,3.551.875,220.541.666.666.667,26.9,17.8,0,2097,1318153,159.086.236.574.965,2.83,12.92,16.46,94.88,25.21
3909,2022-06-02,338.958.333.333.333,1.399.375,578.125,966.635.416.666.667,282.75,218.645.833.333.333,25.7,17.8,0,1864,1186093,157.154.624.468.739,3.45,11.18,15.59,87.52,28.86
3910,2022-06-03,285.833.333.333.333,155.666.666.666.667,654.791.666.666.667,966.454.166.666.667,328.479.166.666.667,221.791.666.666.667,27,17.6,0,1764,1099436,160.445.901.353.057,1.75,12.79,14.67,77.88,31.75
3911,2022-06-04,214.166.666.666.667,154.104.166.666.667,674.791.666.666.667,967.15,3.338.125,2.253.125,30.5,17.8,0,713,514979,138.452.247.567.377,1.67,13.25,15.25,76.71,33.67
3912,2022-06-05,3.4375,1.649.375,687.708.333.333.333,970.510.416.666.667,353.125,228.083.333.333.333,28.7,18,0,598,430156,139.019.332.521.225,1.21,6.83,7.79,82.17,26.12
3913,2022-06-06,3.9125,188.416.666.666.667,664.166.666.666.667,97.131.875,347.5,222.625,27.1,18.2,0,791,573846,137.841.860.011.223,1,4.38,4.75,91.25,19.25
3914,2022-06-07,374.375,155.833.333.333.333,680.833.333.333.333,97.010.625,327.125,2.205.625,27.2,18,0,2987,1642798,181.823.936.966.079,2.25,13.12,15.67,89.42,22.83
3915,2022-06-08,2.7625,176.270.833.333.333,758.333.333.333.333,96.683.125,198.916.666.666.667,207.479.166.666.667,27.2,17.8,0,2484,1495238,166.127.399.116.395,01.08,6.88,7.46,91.96,17.96
3916,2022-06-09,307.708.333.333.333,209.479.166.666.667,777.916.666.666.667,969.975,2.454.375,201.541.666.666.667,24.5,17.2,0,2060,1296839,158.847.782.955.324,1.21,6.92,8.17,72.42,18.33
3917,2022-06-10,356.666.666.666.667,241.708.333.333.333,728.541.666.666.667,972.127.083.333.333,341.916.666.666.667,2.201.875,26.8,17,0,1850,1171282,157.946.591.854.054,2.21,9,11.75,75.29,25.08
3918,2022-06-11,362.083.333.333.333,206.208.333.333.333,40.25,973.475,356.916.666.666.667,25.825,30.3,22.1,0,680,516774,131.585.567.385.356,1.25,5.92,7,92.92,18.54
3919,2022-06-12,380.416.666.666.667,224.666.666.666.667,361.875,973.164.583.333.333,3.314.375,2.765.625,33,23.1,0,627,481383,130.249.718.000.012,1.83,10.75,12.58,103.5,24.62
3920,2022-06-13,355.833.333.333.333,211.458.333.333.333,320.833.333.333.333,97.121.875,344.604.166.666.667,273.354.166.666.667,32.2,23.4,0,3042,1693983,17.957.677.261.224,1.46,7.71,8.92,107.08,19.21
3921,2022-06-14,284.375,206.166.666.666.667,319.583.333.333.333,969.510.416.666.667,258.375,263.791.666.666.667,29.5,23.2,0,2606,1551641,167.951.220.675.401,1.75,11.33,13.29,111.58,19.62
3922,2022-06-15,325.416.666.666.667,233.520.833.333.333,450.208.333.333.333,970.291.666.666.667,291.25,272.020.833.333.333,31.7,22.5,0,2601,1515411,17.163.660.551.494,2.38,17.5,20.29,99.79,35.12
3923,2022-06-16,4.3,253.166.666.666.667,303.958.333.333.333,971.733.333.333.333,342.604.166.666.667,294.145.833.333.333,34.1,24.7,0,2364,1426191,165.756.199.555.319,2,13.67,15.75,98.33,27.38
3924,2022-06-17,321.041.666.666.667,190.416.666.666.667,301.458.333.333.333,972.364.583.333.333,328.270.833.333.333,307.354.166.666.667,34.4,27.6,0,2112,1233471,171.224.130.928.088,1.5,14.21,15.67,126.88,35.17
3925,2022-06-18,300.833.333.333.333,866.458.333.333.333,542.291.666.666.667,969.847.916.666.667,333.020.833.333.333,271.895.833.333.333,31.9,20.7,0,920,626732,146.793.206.665.688,01.04,8,8.71,121.27,36.73
3926,2022-06-19,3.95,70.75,785.833.333.333.333,9.654.875,307.041.666.666.667,241.854.166.666.667,29.6,20.2,0,865,588191,14.706.107.369.885,1,4.38,4.92,96.92,23.79
3927,2022-06-20,237.083.333.333.333,1.843.125,763.541.666.666.667,96.489.375,2.300.625,238.875,28.8,20.3,0,3898,1929205,202.052.140.648.609,1.42,14.54,16,100.71,43.25
3928,2022-06-21,386.875,211.375,696.875,964.366.666.666.667,1.606.875,2.396.875,31.4,18.9,8.2,3184,1672025,190.427.774.704.326,1.67,13.54,15.38,80.42,47.17
3929,2022-06-22,3.375,183.875,833.333.333.333.333,963.620.833.333.333,216.75,221.541.666.666.667,26.4,19,1.3,2817,1570953,179.317.904.482.184,2.13,9.26,11.91,79.91,45.61
3930,2022-06-23,424.791.666.666.667,210.958.333.333.333,743.125,964.8,326.520.833.333.333,2.286.875,28.4,19.6,0,2627,1450238,181.142.681.408.155,01.04,6.46,7.29,92.92,27.54
3931,2022-06-24,360.625,1.925.625,642.291.666.666.667,965.845.833.333.333,347.875,231.208.333.333.333,29.7,18.6,0,930,612257,151.896.997.502.683,1,3.38,3.83,98.04,24.12
3932,2022-06-25,223.958.333.333.333,124.333.333.333.333,746.666.666.666.667,965.225,348.895.833.333.333,230.333.333.333.333,29.3,18.1,0,1364,863682,15.792.849.683.101,1.29,8.12,9.29,90.54,19.08
3933,2022-06-26,280.833.333.333.333,89.125,837.916.666.666.667,964.060.416.666.667,291.916.666.666.667,2.293.125,28,19.9,0,1079,733040,147.195.241.733.057,1.12,7.92,8.83,71.79,26.75
3934,2022-06-27,355.208.333.333.333,179.166.666.666.667,741.666.666.666.667,967.835.416.666.667,183.354.166.666.667,222.645.833.333.333,27.6,19.2,0.9,4793,2158718,222.029.927.021.501,1.5,10.33,11.83,68.46,24.79
3935,2022-06-28,5.75,249.5,584.375,96.893.125,357,227.458.333.333.333,28.3,17.5,0,3054,1641562,186.042.318.231.051,1,5.88,6.67,91.33,16.58
3936,2022-06-29,381.041.666.666.667,2.330.625,668.125,967.145.833.333.333,3.555.625,23.1,28.6,19.8,0,2844,1490326,190.830.730.994.427,1.46,7.92,9.29,85.08,23.67
3937,2022-06-30,330.208.333.333.333,195.041.666.666.667,626.458.333.333.333,965.835.416.666.667,313.854.166.666.667,234.291.666.666.667,28.6,19.5,0,2557,1413427,180.907.821.910.859,1.33,6.67,7.83,90.17,9
3938,2022-07-01,263.541.666.666.667,208.5,655.625,970.622.916.666.667,319.020.833.333.333,2.110.625,25.4,17.9,0,2445,1350719,181.014.704.020.599,2,10.7,13.17,70.52,16.67
3939,2022-07-02,242.083.333.333.333,188.708.333.333.333,550.208.333.333.333,972.091.666.666.667,3.225.625,235.520.833.333.333,27.4,18.2,0,935,668972,139.766.686.797.056,1.33,11.29,12.46,89.54,20.42
3940,2022-07-03,237.916.666.666.667,155.833.333.333.333,397.708.333.333.333,970.904.166.666.667,306.916.666.666.667,258.458.333.333.333,30.7,22,0,731,501125,145.871.788.475.929,1.46,11.54,13.17,101.62,24.57
3941,2022-07-04,282.291.666.666.667,116.083.333.333.333,388.958.333.333.333,97.003.125,3.403.125,26.45,32,21.8,0,3547,1787070,19.848.131.298.718,1.13,9.74,10.7,103.96,20.39
3942,2022-07-05,311.875,146.958.333.333.333,538.541.666.666.667,972.014.583.333.333,308.083.333.333.333,258.125,31.7,21.6,0.4,2755,1505328,183.016.591.732.832,1.17,10.08,11.08,107.29,24.75
3943,2022-07-06,514.791.666.666.667,209.520.833.333.333,66,972.827.083.333.333,124.25,231.291.666.666.667,26.9,19.1,2.2,2784,1575532,176.702.218.679.151,1.21,9.67,10.58,100.92,24.62
3944,2022-07-07,545.833.333.333.333,256.958.333.333.333,583.333.333.333.333,9.734.875,334,241.020.833.333.333,30,18.4,0,2321,1344792,172.591.746.530.318,01.08,6.21,6.88,101.33,12
3945,2022-07-08,432.708.333.333.333,206.520.833.333.333,528.125,974.539.583.333.333,350.979.166.666.667,249.875,29.5,21.9,0,2052,1211638,169.357.514.373.105,1.29,7.58,8.83,104.38,20.85
3946,2022-07-09,416.666.666.666.667,241.625,483.541.666.666.667,974.125,348.166.666.666.667,2.561.875,30,22.7,0,853,601053,141.917.601.276.427,02.08,10.71,13.04,114.5,18.71
3947,2022-07-10,4.375,2.235.625,432.708.333.333.333,97.076.875,349.583.333.333.333,2.685.625,31.2,22.5,0,688,493763,139.338.103.503.098,1.29,6.58,7.58,119.54,17.71
3948,2022-07-11,397.916.666.666.667,193.854.166.666.667,44.625,96.979.375,345.604.166.666.667,267.604.166.666.667,31.2,22.9,0,3037,1637396,185.477.428.795.478,1.33,10.21,11.58,115.33,18.54
3949,2022-07-12,310.625,208.729.166.666.667,476.666.666.666.667,972.470.833.333.333,3.413.125,271.375,31.4,23.8,0,2236,1339234,166.961.113.591.799,2.46,15.75,18.83,113.54,22.17
3950,2022-07-13,391.458.333.333.333,201.25,487.708.333.333.333,97.353.125,343.104.166.666.667,276.541.666.666.667,32,22.8,0,1975,1182794,1.669.775.125.677,1.83,12.25,14.58,109.17,20.96
3951,2022-07-14,352.708.333.333.333,237.041.666.666.667,401.875,972.552.083.333.333,3.390.625,276.229.166.666.667,32.5,24.2,0,1754,1139418,153.938.238.644.641,1.58,9.92,11.62,100.75,16.21
3952,2022-07-15,392.916.666.666.667,235.791.666.666.667,319.791.666.666.667,969.9,334.125,3.073.125,35.3,26.6,0,1575,1015287,155.128.549.858.316,2.12,14.42,16.83,123.71,23.75
3953,2022-07-16,276.458.333.333.333,196.020.833.333.333,336.041.666.666.667,97.033.125,3.275.625,29.35,33.9,25.7,0,573,429942,133.273.790.418.242,1.17,8.38,9.17,131.17,21.29
3954,2022-07-17,318.541.666.666.667,127.416.666.666.667,312.291.666.666.667,97.193.125,326.083.333.333.333,291.583.333.333.333,32.6,26.1,0,464,343824,134.952.766.531.714,1,06.04,6.46,135.83,20.08
3955,2022-07-18,171.458.333.333.333,920.625,63.75,971.825,323.145.833.333.333,263.416.666.666.667,31,22.2,0,2311,1352484,170.870.782.944.567,1.75,14.92,17.04,104.42,25.54
3956,2022-07-19,177.916.666.666.667,189.125,69.375,97.031.875,3.286.875,261.416.666.666.667,32.3,21.2,0.1,1539,997666,154.260.042.940.222,3.21,21.88,26.33,72.67,21.88
3957,2022-07-20,197.916.666.666.667,128,613.541.666.666.667,972.141.666.666.667,313.416.666.666.667,266.666.666.666.667,31.4,22.4,0,1489,964345,154.405.321.746.885,1.79,10.83,13.12,98.62,25.25
3958,2022-07-21,377.916.666.666.667,1.984.375,591.666.666.666.667,972.152.083.333.333,3.245.625,262.916.666.666.667,31.3,23.2,0,1327,874948,151.666.156.160.137,1.12,7.25,8.21,109.96,31.12
3959,2022-07-22,528.333.333.333.333,2.475.625,525.208.333.333.333,969.966.666.666.667,324.479.166.666.667,275.979.166.666.667,32.7,23.5,0,1176,733176,160.398.049.035.975,01.08,5.33,6.33,100.21,27.62
3960,2022-07-23,223.541.666.666.667,140.645.833.333.333,761.666.666.666.667,971.6,194.083.333.333.333,257.854.166.666.667,29.6,22.5,0,438,314623,139.214.234.178.684,1.29,8.79,10.42,81.54,24.72
3961,2022-07-24,400.208.333.333.333,230.354.166.666.667,672.708.333.333.333,970.235.416.666.667,327,269.770.833.333.333,32.1,22.3,0,385,273947,140.538.133.288.556,1.29,6.79,8.17,90.62,NA
3962,2022-07-25,273.125,163.666.666.666.667,678.541.666.666.667,969.054.166.666.667,2.414.375,2.663.125,31.2,22.8,0,1580,1018148,155.183.725.745.177,1.67,9.96,12.08,97.17,NA
3963,2022-07-26,490.625,236.958.333.333.333,757.916.666.666.667,968.379.166.666.666,239.458.333.333.333,246.479.166.666.667,29.1,21.3,0,1269,849024,149.465.739.484.396,1.32,6.18,7.59,80.86,27.23
3964,2022-07-27,322.916.666.666.667,209.208.333.333.333,823.541.666.666.667,967.058.333.333.333,136.604.166.666.667,236.666.666.666.667,27.2,21.3,0.1,1279,838725,152.493.367.909.625,1.17,7.5,8.79,71.71,22.33
3965,2022-07-28,319.791.666.666.667,204.916.666.666.667,81,966.777.083.333.333,160.041.666.666.667,2.445.625,28.9,22.3,0.3,1072,686831,156.079.151.931.116,1.33,7.67,09.04,81.71,24.12
3966,2022-07-29,200.833.333.333.333,134.75,790.833.333.333.333,9.691.625,129.708.333.333.333,239.979.166.666.667,29.1,21.6,0.5,1024,652604,156.909.856.513.291,1.29,9.38,10.96,82.46,23.71
3967,2022-07-30,386.875,174.333.333.333.333,652.083.333.333.333,9.718.625,202.958.333.333.333,245.395.833.333.333,29.1,21.4,0,434,317655,13.662.621.397.428,01.04,6.21,07.04,97.29,15.21
3968,2022-07-31,3.8875,234,580.833.333.333.333,971.15,317.354.166.666.667,269.166.666.666.667,32.2,22.6,0,358,256108,139.784.778.296.656,01.08,07.04,08.08,96.17,15.25
3969,2022-08-01,489.166.666.666.667,251.5,485.625,969.952.083.333.333,316.041.666.666.667,284.208.333.333.333,34.5,23.8,0,1478,905459,163.232.128.677.279,1.58,8,9.5,100.62,17.04
3970,2022-08-02,460.208.333.333.333,2.405.625,50.625,969.147.916.666.666,317.770.833.333.333,2.840.625,34.6,25.1,0,1089,723558,150.506.248.289.702,1.42,8.46,9.75,97.08,19.83
3971,2022-08-03,494.791.666.666.667,248.25,490.208.333.333.333,967.877.083.333.333,322.229.166.666.667,283.520.833.333.333,33.1,24.6,0,997,694070,143.645.453.628.597,1.17,6.79,7.71,111.5,16.38
3972,2022-08-04,413.958.333.333.333,239.270.833.333.333,494.375,96.831.875,317.604.166.666.667,281.333.333.333.333,33.1,24.3,0,892,619736,14.393.225.502.472,1,6.73,7.5,104.91,15.86
3973,2022-08-05,493.958.333.333.333,200.75,584.166.666.666.667,969.108.333.333.333,263.333.333.333.333,2.635.625,32.9,20.7,3.4,901,627592,14.356.460.885.416,1.15,5.15,06.05,107.3,18.28
3974,2022-08-06,428.958.333.333.333,245.520.833.333.333,501.666.666.666.667,969.870.833.333.333,3.029.375,279.625,33.3,23,0,375,277559,135.106.409.808.365,1.33,7.67,8.83,109.83,15.42
3975,2022-08-07,383.958.333.333.333,187.583.333.333.333,462.291.666.666.667,968.95,265.666.666.666.667,278.770.833.333.333,33.9,23.1,0,358,264428,13.538.657.025.731,1.17,7.12,08.04,113.17,15.33
3976,2022-08-08,218.541.666.666.667,1.545.625,460.416.666.666.667,9.697.125,312.375,280.729.166.666.667,32.8,23.8,0,1206,757740,159.157.494.655.159,1.17,10.96,12.08,116.67,18.83
3977,2022-08-09,313.958.333.333.333,2.093.125,475.625,971.045.833.333.333,310.083.333.333.333,285.791.666.666.667,33.5,24.8,0,957,629646,151.990.165.902.745,1.25,9.17,10.17,123.54,21.33
3978,2022-08-10,447.708.333.333.333,244.083.333.333.333,452.083.333.333.333,969.835.416.666.667,309.333.333.333.333,2.863.125,34.3,24.7,0,833,558799,149.069.701.270.045,1.21,6.21,7.25,120.46,17.75
3979,2022-08-11,370.625,236.583.333.333.333,46,969.110.416.666.667,304.041.666.666.667,281.895.833.333.333,33.3,24.9,0,888,584285,151.980.625.893.186,1.12,7.5,8.38,119.75,19.08
3980,2022-08-12,510.833.333.333.333,251.291.666.666.667,557.916.666.666.667,966.470.833.333.333,3.009.375,285.958.333.333.333,34.3,24,0,785,538115,145.879.598.227.145,1,6.54,7.21,115.88,18.95
3981,2022-08-13,292.916.666.666.667,173.958.333.333.333,55,96.495.625,248.75,289.125,33.5,25.7,0,378,277781,136.078.421.490.311,1.21,8.54,9.67,107.42,31.82
3982,2022-08-14,414.583.333.333.333,193.895.833.333.333,559.375,962.160.416.666.667,251.479.166.666.667,276.083.333.333.333,35.8,22.8,0,374,284508,131.455.003.022.762,1,05.08,5.83,104.17,39.21
3983,2022-08-15,3.1,95.125,609.375,962.027.083.333.333,302.395.833.333.333,257.979.166.666.667,31.6,21.9,0,409,301987,135.436.293.615.288,1,3.79,4.38,106.42,25.75
3984,2022-08-16,1.6625,196.729.166.666.667,760.208.333.333.333,962.033.333.333.333,1.703.125,249.770.833.333.333,30.3,21.8,0,1261,833108,15.136.092.799.493,1.25,10.88,12.42,98.83,24.45
3985,2022-08-17,336.666.666.666.667,905.625,763.541.666.666.667,962.160.416.666.666,177.979.166.666.667,235.916.666.666.667,30.9,17.3,10.5,940,653519,143.836.674.985.731,1.21,6.33,7.33,97.5,27.04
3986,2022-08-18,545.208.333.333.333,233.020.833.333.333,690.208.333.333.333,966.129.166.666.666,177.020.833.333.333,197.125,27.3,16.9,6.7,841,601694,139.772.043.596.911,1.21,4.62,5.54,85.08,12.46
3987,2022-08-19,483.541.666.666.667,240.041.666.666.667,613.333.333.333.333,970.639.583.333.333,308.208.333.333.333,222.458.333.333.333,28.9,17.9,0,896,599115,149.553.925.373.259,1.21,6.67,7.83,89.21,12.54
3988,2022-08-20,4.575,253.75,656.041.666.666.667,970.754.166.666.667,303.083.333.333.333,24.35,29.5,20.2,0,475,349932,135.740.658.185.019,1,3.75,4.33,93.67,11.29
3989,2022-08-21,3.2125,183.375,830.416.666.666.667,968.208.333.333.333,1.856.875,237.291.666.666.667,28.8,20.7,2,353,260000,135.769.230.769.231,01.04,5.67,6.42,91.5,13.78
3990,2022-08-22,219.583.333.333.333,171.083.333.333.333,823.125,966.964.583.333.333,204.875,239.729.166.666.667,28.2,21.9,0.1,1182,792160,149.212.280.347.405,1.29,8.33,9.46,76.88,14.17
3991,2022-08-23,341.041.666.666.667,247.604.166.666.667,723.958.333.333.333,9.676.375,288.625,250.729.166.666.667,30.2,21.6,0,969,647965,149.545.114.319.446,1.33,6.79,8.12,79.42,15.75
3992,2022-08-24,413.958.333.333.333,238.291.666.666.667,701.666.666.666.667,968.079.166.666.667,277.729.166.666.667,263.020.833.333.333,32.6,22.7,0,945,672657,140.487.648.236.769,1.92,9.96,10,73.08,14.62
3993,2022-08-25,536.875,2.263.125,673.333.333.333.333,968.166.666.666.667,229.458.333.333.333,253.229.166.666.667,29.9,20.8,0.8,879,603565,145.634.687.233.355,1.12,6.71,6.25,82.62,18.13
3994,2022-08-26,5.0875,268.375,561.875,967.091.666.666.667,256.833.333.333.333,2.556.875,31.8,22.1,0,776,527768,147.034.302.951.297,1,2.96,3,96.25,12.04
3995,2022-08-27,364.375,235.020.833.333.333,755.416.666.666.667,96.566.875,1.835.625,2.471.875,28.9,22.4,0,431,320814,134.345.757.978.143,01.04,4.42,3.96,102.29,14.12
3996,2022-08-28,514.130.434.782.609,251.826.086.956.522,75.695.652.173.913,967.264.583.333.333,255.458.333.333.333,249.021.739.130.435,30.7,21.3,0,383,287154,13.337.790.871.797,1,2.58,2.12,107.38,14.33
3997,2022-08-29,436.451.612.903.226,237.129.032.258.065,601.290.322.580.645,969.564.583.333.333,221.25,265.967.741.935.484,30.2,23.3,0.4,1192,795092,149.919.757.713.573,01.04,5.17,5.7,98.83,22.17
3998,2022-08-30,362.708.333.333.333,221.083.333.333.333,739.583.333.333.333,969.566.666.666.667,251.416.666.666.667,262.895.833.333.333,32.5,22.8,0,967,680163,142.171.802.935.473,01.04,6.29,7.29,95.75,22.58
3999,2022-08-31,420.625,118.708.333.333.333,792.708.333.333.333,968.822.916.666.667,116.208.333.333.333,226.395.833.333.333,27.4,17.5,44.6,903,612481,147.433.144.864.902,1.17,8.33,9.33,91.17,14.36
4000,2022-09-01,244.375,180.166.666.666.667,59.125,967.570.833.333.333,2.738.125,251.291.666.666.667,29.8,21.9,0,935,638028,14.654.529.268.308,1.33,7.96,9.29,111.04,14
4001,2022-09-02,248.125,1.570.625,781.041.666.666.667,965.114.583.333.333,135.229.166.666.667,237.854.166.666.667,28.5,20.2,0.8,862,571972,15.070.667.794.927,1.29,07.08,8.17,96.71,30.21
4002,2022-09-03,390.833.333.333.333,662.708.333.333.333,830.833.333.333.333,965.960.416.666.667,1.621.875,228.979.166.666.667,28.1,19.9,0,371,266680,139.118.044.097.795,01.04,5.62,6.46,88.5,23.46
4003,2022-09-04,2.5125,836.458.333.333.333,868.958.333.333.333,969.972.916.666.667,208.541.666.666.667,239.166.666.666.667,28.2,20.7,0,305,217541,140.203.455.900.267,1,3.58,4.29,79.88,29.08
4004,2022-09-05,2.225,918.541.666.666.667,889.791.666.666.667,971.454.166.666.667,165.354.166.666.667,246.645.833.333.333,29.2,22.1,0,1138,747272,152.287.252.834.309,1.12,6.12,7.25,72.33,31.71
4005,2022-09-06,347.291.666.666.667,2.464.375,73.875,969.039.583.333.333,2.619.375,256.979.166.666.667,30.4,22.5,0,1004,657024,152.810.247.418.664,1,6.46,5,80,34.67
4006,2022-09-07,274.583.333.333.333,187.583.333.333.333,720.625,966.827.083.333.333,183.104.166.666.667,2.490.625,29,21.9,0,936,632547,147.973.194.086.764,1.14,10.77,9.95,79.78,27.65
4007,2022-09-08,391.666.666.666.667,208.833.333.333.333,605.208.333.333.333,96.771.875,154.354.166.666.667,2.345.625,27.3,21,0,879,583253,150.706.468.719.406,1.79,12.29,14.25,85,19.67
4008,2022-09-09,300.625,143.458.333.333.333,739.791.666.666.667,970.072.916.666.667,153.604.166.666.667,223.270.833.333.333,26.9,19.1,1.4,890,584973,152.143.774.157.098,1.71,10.33,12.21,80.5,18.71
4009,2022-09-10,302.916.666.666.667,209.770.833.333.333,794.166.666.666.667,971.7,185.041.666.666.667,225.208.333.333.333,27,19.3,0,330,259233,127.298.607.816.135,1.29,6.46,7.71,77.83,14.92
4010,2022-09-11,226.458.333.333.333,189.5,892.291.666.666.667,969.475,132.770.833.333.333,237.604.166.666.667,27.1,22.2,0,275,204557,134.436.856.230.782,1.25,6.92,7.88,76.75,14.92
4011,2022-09-12,356.666.666.666.667,198.708.333.333.333,80.75,966.683.333.333.333,2.185.625,251.104.166.666.667,30.6,21.7,0,1429,878727,16.262.161.057.985,1.42,8.92,10.58,72.08,15.87
4012,2022-09-13,3.8,1.556.875,697.291.666.666.667,96.484.375,111.145.833.333.333,2.443.125,27.7,22.9,0,1221,782878,15.596.299.806.611,01.08,6.58,7.33,66.46,19.5
4013,2022-09-14,507.708.333.333.333,231.666.666.666.667,709.166.666.666.667,9.629.125,758.125,225.791.666.666.667,24.5,18.9,1,1156,699953,165.153.946.050.663,1.21,5.46,6.92,69.71,18.25
4014,2022-09-15,359.166.666.666.667,175.104.166.666.667,641.458.333.333.333,9.648.125,246.375,247.604.166.666.667,30.1,21,0,1090,665422,163.805.825.476.164,1.54,7.46,9.21,87.17,17.21
4015,2022-09-16,273.333.333.333.333,182.729.166.666.667,847.083.333.333.333,965.220.833.333.333,148.333.333.333.333,217.979.166.666.667,26,19.4,1.3,1073,655613,163.663.624.729.833,1.5,9.79,11.21,80.5,13.75
4016,2022-09-17,414.375,211.020.833.333.333,671.666.666.666.667,96.695.625,197.958.333.333.333,1.981.875,25,16.6,0,398,286442,138.946.104.272.418,01.08,6.33,6.92,80.04,15.38
4017,2022-09-18,288.333.333.333.333,193.645.833.333.333,625.416.666.666.667,969.375,215.583.333.333.333,1.953.125,24.6,16.1,0,359,254542,141.037.628.367.814,1.12,8,8.71,82.67,16.17
4018,2022-09-19,320.625,209.833.333.333.333,731.458.333.333.333,968.879.166.666.666,233.895.833.333.333,2.136.875,26.3,18.4,0,1840,1039319,177.039.003.424.358,1.83,11.58,13.54,86.04,19.33
4019,2022-09-20,226.666.666.666.667,1.749.375,742.916.666.666.667,97.045.625,196.458.333.333.333,207.541.666.666.667,25.5,18.1,0,1529,874993,174.744.255.096.898,1.18,10.86,11.59,81.09,17.09
4020,2022-09-21,258.541.666.666.667,1.085.625,67.875,970.689.583.333.333,230.916.666.666.667,204.375,25.1,17.5,0,1544,895823,172.355.476.472.473,1.17,7.58,8.42,89.42,16.88
4021,2022-09-22,344.166.666.666.667,708.541.666.666.667,650.208.333.333.333,971.204.166.666.667,206.270.833.333.333,1.984.375,24.7,17.3,0,1416,786759,179.978.875.360.816,1,6.38,6.67,102.17,18.75
4022,2022-09-23,364.791.666.666.667,225.541.666.666.667,80.125,969.85,963.958.333.333.333,194.541.666.666.667,22.7,16.4,6.8,1470,813965,180.597.445.836.123,2.33,12.17,14.54,95.42,18.88
4023,2022-09-24,496.170.212.765.958,76.468.085.106.383,847.291.666.666.667,965.510.416.666.667,112.833.333.333.333,174.229.166.666.667,20.9,14.4,1.9,368,247041,148.963.127.578.013,1,4.21,4.38,91.83,8.5
4024,2022-09-25,4.375,180.416.666.666.667,693.333.333.333.333,965.602.083.333.333,188.75,169.333.333.333.333,22.4,13.2,0,410,295930,138.546.277.835.975,1,4.71,4.92,76,7.92
4025,2022-09-26,40.531.914.893.617,253.659.574.468.085,539.791.666.666.667,964.358.333.333.333,215.375,180.833.333.333.333,23.5,14.1,0,554,376012,147.335.723.327.979,01.04,4.21,4.83,78.79,10.46
4026,2022-09-27,490.851.063.829.787,21.963.829.787.234,605.416.666.666.667,963.235.416.666.667,183.145.833.333.333,17.075,22.6,12.7,0,2200,1203169,182.850.455.754.761,01.04,8,8.54,77.54,13.08
4027,2022-09-28,617.708.333.333.333,251.125,604.166.666.666.667,960.216.666.666.667,1.510.625,17.675,23.5,13.5,0,1856,1034043,179.489.634.376.907,2.75,04.04,7.62,69.75,14.42
4028,2022-09-29,277.916.666.666.667,150.270.833.333.333,70.625,956.379.166.666.667,137.979.166.666.667,163.375,22.2,13.3,0,1715,977261,175.490.477.978.759,3.5,7.58,13.25,69.08,13
